Class	Gene	LocusTag	t0	t1	t2	t	t4	t5	t6	t7	t8	g135	g150	g180
B	yhcM	BSU09140	0	-0.88266865	-0.568690025	3.355671749	4.737718959	5.835815239	6.096988558	5.992217966	6.610453776	-0.942446221	-0.798147244	-0.428990211
B	yhcN	BSU09150	0	-0.236667782	-0.7850171	3.080552789	6.339543992	7.420335689	7.148691821	7.15E+00	7.248099321	-0.608199938	-0.702254957	-0.318209417
B	yhfM	BSU10280	0	0.083703717	0.253048265	5.695242624	6.522478561	6.588197024	6.189935583	6.303134448	6.471479181	0.41947342	0.592487547	0.765740892
B	yhfW	BSU10390	0	0.519836555	0.68771425	4.654049196	5.080628749	4.579244856	4.734502437	4.545116976	4.179841576	-0.17490508	-0.232018649	-0.194388476
B	yisN	BSU10780	0	-0.023279368	0.287473544	4.185147893	4.3374917	3.439710533	3.258293866	3.8219342	3.031143123	-0.126571562	0.144142565	0.130373668
B	yjbA	BSU11410	0	3.329504524	2.067349564	5.894903841	5.815251798	5.186811771	4.789153078	4.986829864	4.686795726	-0.451107621	-0.304183643	-0.246302478
B	ykuS	BSU14200	0	-0.470419517	-0.67600929	2.014077693	2.9644596	2.83909492	2.265578482	2.824894797	2.402222617	-0.277906008	-0.517408983	-0.11838135
B	ylbB	BSU14950	0	0.099573113	0.601338661	3.358851551	3.399744117	2.599723297	2.535135731	2.772455514	2.546929371	1.238587551	1.054851301	1.477963447
B	ylbC	BSU14960	0	0.166374413	0.582837173	3.36438253	3.421563817	2.789512143	2.566423711	2.873063323	2.324699258	1.420245908	1.007089038	1.444837423
B	ypfB	BSU22900	0	0.636205143	-0.395700123	2.33905576	3.440029243	3.476761527	3.035361463	3.292364683	3.279047462	0.996776457	0.683908242	1.012603223
B	yphA	BSU22860	0	0.369198389	-0.144833644	3.599710905	3.672465181	2.649530858	3.47144688	3.758896405	3.58556441	1.348467472	1.208843587	1.290469331
B	yqcK	BSU25800	0	-0.580840459	-0.899963259	2.365220386	2.244877633	1.609579739	2.058410595	1.668981846	2.116259106	0.271867286	0.311728626	0.588839716
B	yqhG	BSU24590	0	-0.524932838	-0.790273482	2.936610408	3.040350311	2.466133331	2.642108261	2.841799008	2.653547646	-0.109917039	-0.120203656	-0.256839467
B	yqhH	BSU24580	0	-0.280233829	0.044582032	4.808965492	4.855618709	4.316856135	4.495491944	4.594128002	4.481129739	-0.226496655	-0.265113383	-0.17925886
B	yqhQ	BSU24490	0	-0.981170137	-0.040006193	1.491387607	1.469463447	1.134311277	1.31747183	1.377982407	1.200085315	-0.187972955	-0.38590762	-0.37736648
B	yqzG	BSU24650	0	-0.190482404	0.437201487	5.472817223	6.228164437	6.016345353	5.72374087	5.689068897	5.833845535	-0.222765056	-0.540365056	-0.178515241
B	yrzK	BSU27570	0	0.205411524	0.335742813	4.234677942	5.550042069	5.813988169	5.44794426	5.597870382	5.724705889	1.546245663	1.175699381	1.625857311
B	ytfI	BSU29510	0	-0.509074597	0.218965799	4.934659234	4.585981537	3.707349007	3.656992937	3.734299937	3.057971437	0.239570694	0.332167349	0.29523544
B	ytfJ	BSU29500	0	-0.772967658	0.545897893	6.381154399	7.035207562	6.931064682	6.28830409	6.463598139	6.467431104	0.276128873	0.165764188	0.148512639
B	yuiC	BSU32070	0	1.013209788	1.420447585	4.455761588	4.481501118	4.158810035	3.358971005	3.924236678	3.865215148	1.005279178	0.661450744	0.939027882
B	yusW	BSU32950	0	1.196181536	1.028710657	3.409565054	4.505023048	4.616129738	4.138126229	4.350706941	4.502303163	0.156648327	0.137285223	0.089636865
B	ywnF	BSU36580	0	0.938543001	1.162498391	2.499770014	2.300740271	2.857475031	3.670069684	3.527147834	3.157368524	0.898559694	0.751854959	1.127291078
B	ywnJ	BSU36540	0	0.736057745	0.0041228	3.164200868	2.560501985	1.194857373	2.356658715	1.839734635	0.68529337	0.610870136	1.191796438	1.060856258
B	yyaC	BSU40950	0	-0.938763817	0.674028377	4.72504399	4.77090217	4.451115987	4.350961297	4.230959107	4.508142005	-1.01753513	-0.668754926	-0.511562268
C	cgeA	BSU19780	0	-1.146474657	-1.413629863	-1.433491324	-3.275521932	-2.122099874	2.820081413	3.7915632	4.005408615	-2.660993989	-3.95071109	-3.548361089
C	cgeB	BSU19790	0	-1.113254275	-1.643892068	-1.769637296	-2.851163815	-1.776827198	3.126295623	4.274484883	4.791049013	-1.769029614	-3.119224596	-3.042061708
C	cotY	BSU11750	0	-0.012000124	0.000542503	4.354097151	4.509718775	7.743503965	8.442424082	8.490231351	8.492131291	-0.618834696	-0.863676332	-0.698003718
C	spoVIF	BSU11810	0	-1.01142001	-1.910684014	-1.189869393	-0.255140273	3.728078313	4.21444746	4.350535687	4.400804647	-3.301282713	-3.986536431	-3.712527013
D	cotU	BSU17670	0	1.024112515	1.003785998	1.060680419	0.444940582	0.485680298	2.264213341	4.650448698	5.236357	0.647925962	-0.494845973	-0.122192814
D	spoIIP	BSU25530	0	-0.24406803	1.623308302	5.239819519	4.965313009	4.773407436	4.719557869	4.514136493	4.818707993	-0.204555762	-0.233007806	-0.084383271
E	abbA	 BSU14120	0	1.37685366	2.15754622	1.609826147	2.345105203	2.28865973	0.854849651	1.483493063	0.880986987	0.536211152	0.485730297	0.437590583
E	accA	BSU29200	0	-0.20656357	0.55282218	-0.013711277	-0.466953657	-0.897877383	-1.599275134	-1.070043867	-1.604057993	0.971130857	0.675275837	0.90204176
E	accD	BSU29210	0	0.325563693	0.88113891	0.42462937	0.143379493	-0.24638996	-1.054158901	-0.558665547	-0.837118025	1.06755372	1.065801675	1.10483792
E	ccpC	BSU14140	0	0.975051113	1.47414244	0.577913813	1.174013077	1.066617783	0.202723317	0.47284591	-0.025490302	0.690993523	0.780828563	0.587164497
E	kinA	BSU13990	0	0.710305083	1.544956633	-0.07497509	-0.491954647	-1.123933455	-1.755775876	-1.05979529	-1.728967966	-2.304470382	-1.832321684	-2.149063815
E	kinC	BSU14490	0	-0.64160874	-1.13985378	-2.670480734	-3.01417144	-3.453518652	-3.611353597	-3.222255827	-3.044112332	-0.568028413	-0.414916608	-0.480234883
E	putP	BSU03220	0	3.917361587	1.266720817	0.72668575	0.986578563	1.15455626	1.067902171	-0.2148412	0.395310692	0.451479742	0.697573612	0.139878193
E	racA	BSU37030	0	-0.497421311	4.620361095	3.663425218	3.552965798	2.990179928	2.372598682	2.882504462	2.75359721	0.07081487	-0.118341449	0.213691328
E	sdpB	BSU33760	0	3.38545093	3.30555886	1.79553383	1.52623978	0.086863693	-2.77867951	-1.433248633	-2.069681662	-3.798725897	-4.175631102	-4.083609788
E	sdpC	BSU33770	0	0.908491697	0.975577947	0.941367163	0.941367163	0.784241637	-0.682667823	-0.138956257	-2.031638723	-5.751742255	-5.752838165	-5.755251796
E	sigE	BSU15320	0	0.320576208	6.194699378	6.686906941	6.201948948	5.814930111	4.622573171	5.096311775	4.495062271	0.228306134	0.431968587	0.312340273
E	sinI	BSU24600	0	-0.36468141	1.96875725	2.852304463	3.20279827	2.93487559	2.348896903	2.735114623	2.365160723	-1.08737664	-0.887046714	-1.232852042
E	sirA	BSU17900	0	0.47083544	5.52512379	4.52831549	3.96598042	3.373376954	0.885047336	2.148211337	1.230405331	0.903651982	0.861974288	0.87013259
E	skfA	BSU01910	0	0.872476083	3.570795167	3.746088353	3.579175833	3.35664783	3.395592194	3.198827757	3.313255885	-2.863936865	-2.492880918	-2.292549193
E	skfB	BSU01920	0	1.167622187	4.535821067	3.80234523	3.451315613	2.186270387	0.934821357	1.302821813	0.250717228	-1.333280357	-1.082820878	-1.154879428
E	skfC	BSU01935	0	1.052796717	4.2260938	3.471166413	3.006613257	1.841910653	0.63516939	1.048271127	-0.061659174	-1.374211961	-1.091411589	-1.227149817
E	skfE	BSU01950	0	1.512604707	3.706466667	2.940915987	2.59746518	1.383742937	0.449723131	0.518011153	-0.581277198	-1.618354709	-1.434879988	-1.498880298
E	skfF	BSU01960	0	1.625962946	3.88051053	3.10183705	2.589052663	1.54600062	0.562304708	0.66778364	-0.417811833	-1.023598173	-0.905533025	-1.007803966
E	skfG	BSU01970	0	1.668100493	3.800950557	3.228963567	2.821410783	1.849890397	0.800918421	1.064233333	-0.068043435	-0.97472782	-0.955980887	-0.832969641
E	skfH	BSU01980	0	1.71068414	3.891768773	3.27541165	2.884103347	1.929436803	0.909697646	1.37908166	0.637565243	-0.725510965	-0.87233959	-0.713741634
E	spo0A	BSU24220	0	1.211322803	2.517319213	1.625300377	1.281147583	1.151517227	0.840835401	0.723266047	0.660670077	0.061894057	-0.134269328	0.155167723
E	spo0F	BSU37130	0	0.578552913	2.090192687	0.146645353	-0.21365031	-0.807277447	-1.058486492	-0.913877447	-1.6936298	-1.009516607	-1.073802477	-0.948670753
E	spoIIE	BSU00640	0	-0.442613011	5.683809789	5.268324595	4.538110905	4.098805079	3.089060264	3.910923669	3.49411202	3.167437855	2.676050125	3.094097339
E	spoIIGA	BSU15310	0	0.365051301	5.772609913	6.01012156	5.493529367	4.908585627	4.208436164	4.70107695	3.9899886	0.20860031	0.352995849	0.148194424
E	yerB	BSU06570	0	-1.797572247	-0.468536307	-0.874288973	-0.6508601	-0.650421937	-1.405347504	-1.15283321	-1.22521233	-0.757445325	-1.0441549	-1.177323793
E	yerC	BSU06580	0	-2.045140763	-0.81552961	-1.267169017	-0.941385127	-1.123374967	-1.528995661	-1.363476947	-1.198493677	-0.999694977	-1.363694607	-1.333784753
E	yfmJ	BSU07450	0	1.0913925	1.775047457	0.532679733	-0.094377327	-0.60459591	-0.884932654	-0.959072616	-1.649923176	-0.219388232	-0.126609422	-0.356940027
E	yjcM	BSU11910	0	0.98090372	-0.23082094	-2.050719268	-2.341258983	-3.345589217	-4.893694154	-3.764239031	-3.635164995	-2.625968525	-1.26282856	-2.454454273
E	ykuJ	BSU14100	0	0.347701363	-0.022588477	0.40956295	1.27864498	1.350592563	0.198597191	0.33505762	0.13797404	1.6357443	1.688543185	1.701132463
E	ykuK	BSU14110	0	0.218630853	-0.10315304	0.361354397	0.998427753	1.01571177	-0.004877159	0.098950553	-0.251687363	1.767849072	1.551423792	1.484269267
E	ykuL	BSU14130	0	0.35614789	1.270125213	0.831164247	1.077645537	0.927323293	-0.668614522	-0.00810149	-0.888483773	-0.763516297	0.228995223	-0.824642817
E	yneF	BSU17910	0	0.36880533	0.639628873	0.07015787	-0.075806693	-0.379259047	-2.091292896	-1.00170384	-1.526146967	0.916804148	1.080541323	0.986613383
E	yocH	BSU19210	0	1.179760657	2.748032837	2.494133333	2.864088723	2.906531227	0.858952953	2.547425153	0.358596278	0.154682343	-0.743033272	-0.22448959
E	yppD	BSU22280	0	0.481322057	5.159800681	3.385825899	3.056402477	3.021798761	2.438958488	3.225257127	3.265590207	-0.307930607	-0.255540923	-0.101141822
E	yppE	BSU22270	0	-0.030035564	3.434080295	2.251574475	2.047211398	1.893322798	1.423204337	2.326766788	2.218288447	0.784953407	0.502100622	1.692522182
E	yqcF	BSU25870	0	-0.625886863	0.551132467	-0.462659543	-0.821395663	-1.495220077	-2.176591245	-1.334357993	-1.858326212	-0.930021938	-1.050651118	-1.286595917
E	yqcG	BSU25860	0	0.20314461	1.55446927	0.397819083	0.178779553	-0.306869143	-1.485727943	-0.713057743	-1.692308861	-0.433127445	-0.131970755	-0.520304463
E	yqxI	BSU25890	0	-0.871055883	1.20581673	-0.303447213	-0.94589455	-2.092346097	-3.061475051	-3.0178544	-4.198489962	-3.130512733	-2.998061708	-2.659133273
E	yqxJ	BSU25880	0	-0.46506741	1.456436433	-0.06240855	-0.637778067	-1.82995948	-2.81452751	-2.41912466	-3.348087295	-2.734685445	-2.803654215	-2.433181787
E	yttP	BSU29630	0	0.060195043	5.53404535	4.50286964	4.632823047	3.758340767	3.700751568	4.11899232	4.215677199	-0.528926704	-0.516199195	-0.57625316
E	yusD	BSU32760	0	0.702300373	2.647767783	1.522114377	1.457239657	0.994609543	0.494896862	0.604191203	0.533626673	-0.416529927	-0.532017842	-0.465259973
E	yusE	BSU32770	0	0.85675477	0.962376763	0.677718837	0.585189343	0.8717342	1.058331184	0.949188477	1.399678748	0.012895848	0.002861278	0.155871003
E	yxbD	BSU39870	0	3.532253531	3.022094547	2.057767534	1.602439527	0.587099381	-0.805889157	-0.417421686	-0.853195973	-1.122106939	-0.566667162	-0.797747088
E	yybN	BSU40580	0	0.4807622	0.045917093	-1.397512643	-1.565989593	-2.549110597	-3.797257873	-3.32401425	-4.746021505	-0.65657113	-0.52311667	-1.18878315
F	abrB	BSU00370	0	-0.29442342	-2.166254027	-3.11011859	-3.383478807	-3.6972938	-4.038848286	-4.20763222	-4.458161337	-0.867469702	-1.951202972	0.017699257
F	cheA	BSU16430	0	-0.49583978	-2.074811277	-3.553310905	-4.170116606	-4.782991079	-4.903605412	-5.399316482	-5.570961649	-2.545568898	-1.779778193	-2.419406567
F	cheB	BSU16420	0	-0.53638792	-2.177150747	-3.796283832	-4.431851614	-4.833265369	-5.045342279	-5.293717661	-5.414527946	-2.43789867	-1.7123759	-2.326265243
F	cheC	BSU16450	0	-0.935302603	-2.221143867	-3.774835565	-4.425901983	-4.821579926	-5.031704193	-5.354551921	-5.436627014	-2.515725342	-1.732064003	-2.410448946
F	cheD	BSU16460	0	-0.750667283	-2.077922427	-3.826494175	-4.418889466	-4.86863581	-5.14315415	-5.502268152	-5.512801734	-2.478930355	-1.882052845	-2.431019327
F	cheW	BSU16440	0	-0.661914127	-2.125360473	-3.642086991	-4.185859482	-4.742737549	-5.000839449	-5.460453534	-5.674066978	-2.549665863	-1.853801738	-2.517316483
F	cheY	BSU16330	0	-0.13629343	-2.082589717	-3.431762701	-3.814177943	-4.517958365	-4.631432714	-4.978012887	-5.881148265	-2.844070758	-2.102218158	-2.77139616
F	comZ	BSU11310	0	-0.97190917	-1.140532713	-1.476135257	-1.474132843	-2.12117894	-2.557003535	-1.76583278	-1.078423175	0.32191939	0.01376214	0.476530107
F	divIVA	BSU15420	0	0.799687857	0.644905577	-0.165402107	-0.648690273	-1.11604684	-1.903942213	-1.10623829	-2.236809324	0.523921995	0.34687943	0.553949687
F	dltA	BSU38500	0	-1.309090087	-3.2075373	-4.222634078	-4.707046903	-4.305585503	-3.043228624	-3.940699259	-3.82211419	0.355066665	0.732041945	0.47641078
F	dltB	BSU38510	0	-1.624522923	-3.691461833	-5.087667535	-5.881633087	-5.591105082	-4.638420199	-5.445698143	-5.092431848	0.182077818	0.476292128	0.17785254
F	dltC	BSU38520	0	-1.897221067	-4.024161587	-5.493595911	-6.258731227	-6.444700992	-5.553842194	-6.657069021	-6.415268588	0.068238475	0.378338475	0.119028873
F	dltD	BSU38530	0	-2.17049715	-4.1471539	-5.695977509	-6.474556629	-6.556574101	-5.92624622	-6.727230792	-6.220462886	0.034002172	0.289874107	0.049877323
F	dltE	BSU38540	0	-2.25937509	-3.917463197	-4.527704334	-4.19192887	-3.92578674	-3.83791685	-4.087419701	-4.313071559	0.105363757	0.253385132	-0.148656873
F	dnaA	BSU00010	0	1.230834947	0.222154777	-1.063716603	-1.57594783	-2.17923147	-2.974950453	-2.756101113	-3.597676888	1.605595417	1.615752482	1.683966667
F	dnaG	BSU25210	0	0.685765803	0.018082157	0.04883817	0.083204713	0.415621567	0.354085919	0.190894303	0.358285382	0.692826647	0.559861032	0.65819356
F	dnaN	BSU00020	0	0.795789343	-0.4745829	-1.67338674	-2.24088389	-2.711970507	-3.130421725	-3.303829863	-3.559073047	1.462890707	1.493103532	1.50215824
F	flgB	BSU16180	0	0.75688203	-0.472386493	-2.38814021	-2.733950929	-3.251695044	-3.700059026	-3.334059604	-4.212187206	-1.711949563	-1.312153098	-1.53888798
F	flgC	BSU16190	0	0.657225153	-0.730660597	-2.374046967	-2.946701614	-3.390573794	-4.059905826	-3.703998515	-4.342780856	-1.968109668	-1.521197398	-1.828079927
F	flgE	BSU16290	0	0.163045477	-1.639542257	-3.082817471	-3.597346095	-4.080351115	-3.552669352	-4.249769145	-4.526791264	-2.63674052	-1.848060965	-2.49702131
F	flhA	BSU16390	0	-0.443135437	-2.303718093	-3.913315862	-4.389863569	-4.69982751	-4.85856518	-5.142103966	-5.242696283	-2.296273607	-1.581835872	-2.280330357
F	flhB	BSU16380	0	-0.112180297	-2.101277693	-3.678728871	-4.289408424	-4.535313133	-4.676366623	-5.147792687	-5.294312204	-2.226282375	-1.47344752	-2.052990707
F	flhF	BSU16400	0	-0.532496157	-2.162826513	-3.818027877	-4.4333425	-4.837625771	-4.936449728	-4.892105015	-5.144421248	-2.519831843	-1.826424778	-2.441340643
F	fliE	BSU16200	0	0.6937689	-0.66273519	-2.388358239	-2.973195537	-3.320455577	-3.879359106	-3.315232587	-3.709108674	-2.231600492	-1.638844177	-1.967086617
F	fliF	BSU16210	0	0.551888107	-0.90278996	-2.525285007	-2.94306654	-3.388960966	-4.166225896	-3.650692439	-4.121618676	-2.208612078	-1.601488288	-2.047021433
F	fliG	BSU16220	0	0.302543497	-1.30975068	-2.64748011	-3.07457534	-3.573141634	-3.998442379	-3.883057001	-4.361471003	-2.331292193	-1.691598143	-2.320450433
F	fliH	BSU16230	0	0.446089467	-1.18919331	-2.724270506	-3.11411338	-3.811627509	-4.086342607	-3.668512639	-4.334988661	-2.25008606	-1.518720075	-2.086519703
F	fliI	BSU16240	0	0.226515617	-1.365307187	-3.014479552	-3.529885624	-4.017478065	-4.499870981	-4.819777321	-5.171883269	-2.304462078	-1.572502043	-2.25172069
F	fliJ	BSU16250	0	0.512498513	-0.997731223	-2.596310903	-2.993740767	-3.58033135	-3.595929967	-3.37514709	-3.381843	-2.12563296	-1.536808985	-1.945169763
F	fliK	BSU16270	0	0.359909543	-1.212694173	-2.882186243	-3.433868647	-3.891848636	-3.855225835	-3.701400372	-3.940583395	-2.486126333	-1.576770103	-2.159981287
F	fliL	BSU16300	0	0.02818172	-1.700215303	-3.148799193	-3.726071313	-4.396237733	-4.155297872	-4.07296016	-4.021906693	-2.759389683	-1.979224908	-2.567921993
F	fliM	BSU16310	0	-0.11194046	-1.90125056	-3.489448513	-4.148536371	-4.855957561	-5.03849298	-5.195630175	-5.387794612	-2.817151303	-1.978553163	-2.64853612
F	fliP	BSU16350	0	-0.012379677	-1.882502417	-3.408293804	-3.911780546	-4.464339529	-4.609449525	-4.822405329	-4.948879523	-2.692639097	-2.020366607	-2.661694917
F	fliQ	BSU16360	0	-0.398001117	-2.16791964	-3.542110533	-4.135589715	-4.478358984	-4.643416935	-5.161910409	-5.430803408	-2.465116232	-1.649940582	-2.39384808
F	fliR	BSU16370	0	-0.20888358	-2.158947393	-3.543576453	-4.113730481	-4.505709167	-4.750092728	-5.249888845	-5.493169452	-2.290999188	-1.608394543	-2.332695783
F	fliY	BSU16320	0	-0.268534573	-1.99539182	-3.565837793	-4.316281165	-4.992240396	-5.458932424	-5.512071499	-5.902647088	-2.783467163	-1.907791698	-2.596295413
F	fliZ	BSU16340	0	-0.057699137	-1.931845847	-3.375259231	-3.959347955	-4.5036399	-4.665549463	-4.982742503	-5.180923048	-2.777644795	-2.05630409	-2.776286247
F	ftsE	BSU35260	0	0.682727637	-0.760314377	-2.215199874	-2.846168401	-2.881100124	-4.239791635	-3.930141449	-4.187209727	0.675176518	0.573214063	0.54109839
F	ftsX	BSU35250	0	0.548756877	-0.738810037	-1.991991699	-2.790171375	-2.867628748	-3.704865633	-3.451783147	-3.485299318	0.821647708	0.424847708	0.5449917
F	lytE	BSU09420	0	1.710656317	1.34928748	0.404269763	-0.140782033	-0.54401475	-2.113490853	-0.2806746	-1.414424971	2.442084507	2.170587202	2.353078807
F	med	BSU11300	0	-1.108628747	-1.531105453	-1.384666667	-1.28065031	-1.81642503	-2.003055782	-2.480551923	-2.417982093	-0.426148078	-0.736960253	-0.31301958
F	metS	BSU00380	0	-0.18960471	-0.470637053	0.015493367	-0.459498517	-1.26995874	-1.201807233	-1.043271003	-2.005187055	0.37789157	0.492020385	0.447481783
F	nfrA	BSU38110	0	-0.354417533	-0.69034244	0.260346533	0.603086557	0.637552977	0.920026087	0.518535503	0.986275592	0.657704402	0.546701617	0.92721506
F	pdxS	BSU00110	0	0.253402477	-0.559423543	-0.920672617	-1.55870669	-1.8390803	-2.205221521	-1.87457757	-1.984788415	-0.40821611	-0.254197705	-0.419397027
F	pdxT	BSU00120	0	0.118899197	-0.798889097	-0.89658612	-1.445262697	-1.58829727	-2.210482114	-1.92348042	-2.171158115	-0.512731725	-0.56442131	-0.602279493
F	phrA	BSU12440	0	1.2443202	1.49417051	1.463526887	1.47466369	1.402980297	1.243861606	1.467893063	1.132643618	-4.523420692	-4.358763537	-4.681727637
F	pit	BSU12840	0	-0.558943493	-1.766086867	-1.6490995	-1.084409787	-0.72908265	-0.78457253	-0.799714497	-0.487036802	1.502319513	1.275046373	1.414071003
F	rocD	BSU40340	0	-4.846233583	-5.07766586	-6.700271501	-7.288307685	-7.605817102	-6.697209481	-7.979643992	-6.516377942	-6.543854896	-6.099883521	-6.548916978
F	rocE	BSU40330	0	-4.59165663	-4.96786679	-5.121038167	-5.45265068	-5.878038165	-5.407254358	-6.12050446	-6.368944578	-4.10112701	-4.1939785	-4.348863443
F	rocF	BSU40320	0	-4.42233606	-4.897186123	-4.698030733	-4.938535687	-5.469750375	-5.180690232	-5.464228131	-5.475372861	-3.50756394	-4.049114685	-3.93500694
F	rok	BSU14240	0	1.07011103	1.154532837	-0.152285253	-0.750590953	-1.137316603	-1.901580856	-1.115287113	-0.937858242	0.776426518	0.636445288	1.019158737
F	sepF	BSU15390	0	0.519900373	0.524291823	0.50603879	0.461197707	0.30152974	0.097879019	-0.11944684	-0.230103593	0.524836747	0.334127452	0.520778563
F	sigA	BSU25200	0	0.210571873	-1.489411027	-0.346433083	-0.54997348	-0.238121687	0.311419456	0.114497273	0.405458985	0.89882181	0.24649077	0.674844857
F	sigD	BSU16470	0	-0.71639331	-1.957053657	-3.704485133	-4.204352543	-4.687702667	-5.053601283	-5.200810412	-5.404048392	-2.281464002	-1.670442817	-2.15557906
F	sinR	BSU24610	0	0.0715803	0.82406766	1.295636433	1.72797695	1.693669147	1.140167824	1.342145477	1.049874043	-0.649043247	-0.998236927	0.008312763
F	soj	BSU40970	0	0.48440087	0.216716603	-1.205492257	-1.630231227	-2.417611647	-3.977743081	-3.675503965	-4.519881722	-0.043212208	0.002877387	0.053924163
F	spo0J	BSU40960	0	0.253288347	0.001885623	-1.267442503	-1.77796989	-2.422229993	-3.445837611	-2.908383894	-4.138276335	-0.109089347	-0.139268347	-0.146007313
F	swrB	BSU16480	0	-0.601712703	-1.792372863	-0.11237708	-0.308723177	-1.093753843	-1.214413427	-0.92399207	-1.831359667	-2.123879092	-1.569364132	-2.07942553
F	tagV	BSU35520	0	0.49445886	-0.26247305	-1.549166483	-1.869385507	-1.964746097	-1.940769599	-2.065060847	-1.97594331	1.0015987	0.836821005	1.07006766
F	tkt	BSU17890	0	-0.238238347	-1.330419203	-1.50996753	-1.729888287	-2.004548323	-1.958605903	-1.858283207	-1.97309665	0.02968774	0.140974725	-0.177897643
F	ykaA	BSU12850	0	0.172831473	-1.213011277	-1.568662703	-1.002432343	-0.715062207	-0.89508988	-0.6431513	-0.477412208	1.718253597	1.673849322	1.958569763
F	ylmD	BSU15370	0	0.918416733	0.666644613	0.647395663	0.421431167	0.133940523	-0.469210693	-0.24697794	-0.976628308	0.506333402	0.560373732	0.506394427
F	ylmE	BSU15380	0	0.867295417	0.634834697	0.598036927	0.36850657	0.194563073	-0.197179883	-0.117352167	-0.74746177	0.779662575	0.66245812	0.672945107
F	ylmG	BSU15400	0	0.707914807	0.362159663	0.44546871	0.467797583	0.20625632	-0.160944672	-0.09073092	-0.51322441	0.575221125	0.37158971	0.219184943
F	ylmH	BSU15410	0	0.678094423	0.291195663	-0.408553783	-0.879250373	-1.158836187	-2.390675921	-1.539025157	-2.658014254	1.006486675	0.761739835	0.787338043
F	ylxF	BSU16260	0	0.34219579	-1.29524436	-2.98162379	-3.519916232	-3.942208177	-4.060748553	-4.419009293	-4.667205761	-2.068765612	-1.460499997	-2.012993927
F	ylxG	BSU16280	0	0.423963323	-1.441757743	-3.01811958	-3.571921559	-3.925208054	-3.963619248	-3.878820753	-4.119212329	-2.557122365	-1.637744115	-2.28450446
F	ylxH	BSU16410	0	-0.491970193	-2.137006193	-3.894915613	-4.522474349	-4.805423419	-4.687664043	-5.143474472	-5.170385594	-2.505616355	-1.68581617	-2.439191077
F	yqxD	BSU25230	0	0.46065558	-0.2113153	0.398938103	0.853266853	0.900128067	0.466065862	0.458277137	0.406566855	0.59867373	0.49040161	0.5574904
F	yqzC	BSU24940	0	-0.85490694	-1.295514067	-2.158878567	-2.15845998	-2.323556446	-1.590543021	-1.78306803	-1.767692133	0.626582402	0.224702662	0.79684312
F	yqzD	BSU24930	0	-0.508046967	-1.167265057	-2.008189467	-1.806158863	-2.29580731	-2.22859934	-1.89370595	-1.967156817	0.267771063	0.351864933	0.902929243
F	yrrL	BSU27370	0	-0.831012267	-1.899307806	-2.051046219	-2.102577447	-2.592051425	-2.938869599	-3.031582279	-3.284071933	0.469959665	0.356654835	0.49823346
F	yuxH	BSU31740	0	-0.86968563	-2.040449073	-3.922306757	-4.459484886	-4.639028256	-4.012865803	-3.114147463	-2.58348786	0.164189278	-0.191701987	0.045678807
F	yvyE	BSU35510	0	0.940688473	-0.081618337	-1.636672677	-1.940897273	-1.828229117	-2.253897316	-2.125962577	-2.631246097	1.043268775	0.92243829	1.28241177
F	ywcH	BSU38100	0	-0.451514746	-0.650001735	-0.594029988	0.002831846	0.738748575	0.779212639	0.320925774	0.050155886	1.020694269	0.927992503	1.109949938
G	rapA	BSU12430	0	1.08694709	1.23861103	1.142199383	1.120566173	1.179286493	0.894650518	1.082924907	0.716924098	-4.923103782	-4.748657497	-5.241870384
G	sdpA	BSU33750	0	3.114779183	3.281941267	1.93268575	1.948020567	0.493036927	-1.918577242	-1.3182803	-1.71405068	-3.542279958	-3.915714995	-3.918864189
G	yfmI	BSU07460	0	2.237608614	2.400751301	0.474312887	-0.552007807	-1.435081413	-2.239298616	-1.560135812	-1.331146902	-0.421935564	-0.430827571	-0.438850682
G	yxbC	BSU39880	0	4.012985007	4.091834077	3.951939033	3.639403777	2.738401363	2.096788683	2.46396617	2.187838412	-2.795499597	-2.47996456	-2.94701487
H	cotV	BSU11780	0	-0.69924709	-1.490019704	-0.866050188	-0.794497153	3.931422304	5.058138351	5.031491944	5.04910514	-1.08977311	-2.574969951	-2.101698513
H	gerE	BSU28410	0	-0.53585019	-1.660062519	-1.277180549	-1.585247464	2.75959027	4.64351747	4.737044233	4.84471939	-1.04314009	-0.7936544	-1.378945293
H	lip	BSU02700	0	-0.750424657	0.626097153	-0.248259727	-0.944034817	-2.082685253	-4.780566211	-4.899781039	-5.239171622	-2.840801734	-2.07954114	-2.709519205
H	ydcI	BSU04780	0	0.008106067	-0.141783522	-0.431349444	-0.656347152	-1.67828191	-1.615423236	-0.556656012	0.334568154	1.319857553	1.287991388	1.33397924
H	yheI	BSU09710	0	0.271308053	-0.102437297	-0.021954897	-0.04899653	0.64088228	0.99095415	1.649762577	-0.090192905	-1.893150807	-1.471244301	-1.925626457
I	cotD	BSU22200	0	0.536679673	-0.786931353	-1.56981859	-1.93215539	0.362087603	3.375665344	3.55043234	3.636697832	0.893538907	0.794719762	1.036339653
J	gpr	BSU25540	0	-0.309992255	-0.12904938	4.254228193	4.814151483	4.616015926	4.759081557	4.474071316	4.748076829	-0.302863042	-0.22128767	-0.232198946
J	katX	BSU38630	0	-0.656162949	0.242968773	5.263894051	5.334690338	4.493894051	4.201588085	4.388601118	3.466523605	-0.635579368	-0.523572862	-0.483002664
