Class	Gene	LocusTag	t0	t1	t2	t	t4	t5	t6	t7	t8	g135	g150	g180
J	ctpB	BSU35240	0	-0.07777311	0.831342008	5.096004338	6.110434448	6.070069888	5.807959872	5.787386615	5.937594608	1.356367007	1.198014312	1.36392057
J	dacF	BSU23480	0	-0.450265551	0.618593742	7.105799752	7.341579185	6.691648698	6.327585502	6.637846098	6.356670758	-0.032254058	-0.165278315	0.145737237
J	fabL	BSU08650	0	-0.460699133	-0.8945347	-1.225251797	-1.578747707	-2.163986247	-2.683248206	-2.606296779	-2.698079618	1.046977257	1.208074287	1.19793197
J	gdh	BSU03930	0	-0.067166542	-0.046301239	3.388940459	6.080443987	6.957371997	6.761515593	6.851418464	7.052293559	0.146124226	0.156020229	0.284937609
J	gerAA	BSU33050	0	0.07604052	0.079908674	2.160931723	3.95304684	4.39215849	4.405294094	4.266112516	4.098363256	0.462352106	0.598079802	0.714784882
J	gerAB	BSU33060	0	0.272948265	0.046623545	2.300385997	4.267183957	4.388213384	4.61660027	4.496172924	4.528833644	1.116740707	0.5681	0.969419951
J	gerAC	BSU33070	0	-0.032393494	-0.089068649	1.857621002	3.717978623	3.874074783	4.144734799	3.871060346	3.816836924	0.492370663	0.408213878	0.486373668
J	gerBA	BSU35800	0	-0.071976952	-0.04236456	2.238743248	4.327386121	4.507938044	4.749582527	4.326671127	4.567313689	0.092058674	0.185428191	0.239774597
J	gerBB	BSU35810	0	-0.047175093	-0.368530484	1.169055639	3.033337362	3.358010532	3.769439571	3.267488476	3.401206197	0.504541047	0.903020508	0.876652664
J	gerBC	BSU35820	0	-0.044977447	-0.252623048	1.200347088	3.115803347	3.411052291	3.848888145	3.452483767	3.788659916	0.975827943	0.945117534	1.072780545
J	gerKA	BSU03700	0	-0.289095539	-0.485496406	1.57863544	3.428690707	3.818530857	3.840408903	3.6821886	3.931637829	1.163397398	1.194793495	1.383661339
J	gerKB	BSU03720	0	-0.207400496	-0.406032218	1.238864063	2.82795031	2.984584016	3.118951427	2.98103482	2.739839531	1.212908674	1.062938042	1.185655018
J	gerKC	BSU03710	0	-0.309671313	-0.57394052	1.785826764	3.604417226	3.642891823	3.71042718	3.54326134	3.58136735	1.396784913	1.238664003	1.304587237
J	glcU	BSU03920	0	-0.15101487	-0.069635192	3.447113136	6.073355143	6.99936047	6.631941471	6.74725019	6.838893248	0.184767875	0.041957001	0.13820285
J	sleB	BSU22930	0	-0.160267782	-0.180789715	3.126495912	6.118629246	6.721912019	6.424598699	6.352510903	6.424222989	0.041380979	0.067487113	0.17746518
J	spoIIIG	BSU15330	0	0.165528129	4.649375588	5.862028998	6.539892441	6.344274844	5.899240271	5.927921561	6.047178066	0.847950372	0.313505762	1.068621933
J	spoVT	BSU00560	0	-0.516393927	-1.443178683	0.900814373	2.078649073	2.73107336	2.396702646	2.530250683	2.548520077	1.100590522	0.588102417	0.878516977
J	ybxH	BSU02080	0	-0.06472404	-0.05269145	2.272434324	4.865146222	5.428937669	4.917513631	4.935460349	5.260159294	1.051050186	0.55455409	0.747959108
J	yckD	BSU03400	0	0.008204337	-0.045707063	3.733587612	6.415775836	6.176538416	5.894642421	6.159937546	6.298687482	0.062990458	0.149309789	0.425195477
J	yndD	BSU17750	0	-0.10335254	-0.141084263	1.540333704	2.733452788	2.751731164	3.366555515	2.646101983	3.02579176	-0.041071716	0.061943247	0.056973358
J	yndE	BSU17760	0	-0.044255266	-0.187743866	0.975673482	1.849097212	1.909725403	2.525160264	1.765234696	1.746793061	-0.012350248	0.109855886	0.142323606
J	yndF	BSU17770	0	-0.097583272	-0.188400496	0.889659603	1.961417224	1.742600619	2.292419332	1.860658364	1.995243371	0.312175341	0.24081995	0.346600248
J	yozQ	BSU18600	0	-0.121868649	0.284411276	2.017365798	4.685010285	5.482676582	4.758613135	4.880938912	5.190522863	0.189276952	-0.038805019	-0.001795167
J	ypeB	BSU22920	0	0.212309479	-0.056288786	2.885562638	5.642016417	6.367126207	6.2278747	6.414647767	6.430158114	0.413808674	0.413402726	0.465739281
J	yusN	BSU32860	0	-0.273413507	-0.291771376	3.547405577	6.185162332	6.444073355	5.601144921	5.870656755	6.388023543	-0.363092534	-0.267107962	-0.242705948
J	yveA	BSU34470	0	-0.10632974	-0.137636431	2.492236742	4.741276952	5.616900372	5.764317824	5.636709172	5.818474537	0.002512639	0.20230632	0.294219579
K	gcvPA	BSU24560	0	0.12778674	-3.369265366	-2.558827013	-1.85964622	-1.84526394	-0.524750146	-0.962838663	-1.159782838	-4.304643247	-3.714309418	-4.403989344
K	gcvPB	BSU24550	0	0.062526517	-3.665929244	-2.713551671	-1.98801809	-2.03933098	-0.852370093	-1.33797082	-1.62768061	-4.656039157	-4.009139715	-4.770907125
K	gcvT	BSU24570	0	0.80996035	-2.68132286	-1.718559107	-1.21347249	-0.997284013	0.100828089	-0.112851423	-0.192202567	-3.32449337	-3.011015119	-3.213114497
K	hmp	BSU13040	0	-2.511297647	-1.357232715	-2.205329989	-1.583611959	1.08323761	1.334286039	0.708996033	1.363232776	-1.285359698	-0.897448824	-1.03026642
K	ybaK	BSU01520	0	0.46719653	0.143053408	0.481712886	2.061323669	5.021129489	4.80365097	4.709201489	4.759481166	0.368000495	0.38368767	0.469963569
K	yfhM	BSU08590	0	-1.50820211	-1.17132943	-1.227785007	-0.762048267	-0.147406567	0.839227818	-0.455391947	0.623908925	-0.985897215	-1.121746845	-1.439260473
K	ykzE	BSU13510	0	-0.234550124	-0.309274039	0.890093124	3.028820634	6.648189403	6.882646159	6.718814686	7.481699194	2.104312762	1.115723358	1.297930607
L	ydfR	BSU05530	0	0.111251177	-0.012988848	1.834261834	3.911607621	5.659770508	5.95520859	5.763534821	5.935197646	0.220108983	0.05677627	0.25153767
L	ydfS	BSU05540	0	0.183304647	-0.090655452	1.267007745	3.011909606	3.13416648	2.165169044	3.734668156	4.107767286	0.908832156	0.723445911	0.911507373
